language,iso_code,variety,region,source,source_url,retrieved_at,record_id,reference,source_text,target_language,target_text,unit_type,domain,licence,review_status,quality_flags,notes
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7afaa22f3a27bebb,kit5k:76,Je préfère l'anglais.,Lingala,Naponi monoko ya angele.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,60a798f50f060a03,kit5k:77,Il s'inquiète pour les résultats de l'examen.,Lingala,Azali komitungisa mpo na biyano ya ekizame.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,102af3c0b7839b24,kit5k:78,Elle est fière d'être belle.,Lingala,Azali na lolendo ya kozala kitoko.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f97a6ee3d94ad8b9,kit5k:79,Père lisait souvent des romans policiers pendant son temps libre.,Lingala,Tata azalaki na momesano ya kotanga buku polisi mpo na kolekisa ntango.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4e5d12d6a0f11f65,kit5k:80,Sers-toi une boisson !,Lingala,Mitiyela masanga !,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,ccc74c8860301227,kit5k:81,C'est arrivé ce matin pour vous.,Lingala,Ekomaki na ntongo oyo mpo na bino.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,2c645bc399d5d163,kit5k:82,La serviette ne fut pas du tout utile.,Lingala,Lisume ezalaki mpenza na ntina te.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a51b2d1d964a367a,kit5k:83,C'est mieux que le film.,Lingala,Eleki film na kitoko.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,571e75c36cc93a10,kit5k:84,Ils vous aideront à vous réchauffer.,Lingala,Bakosunga bino mpo na kozwa molunge.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b04688378ff2bf71,kit5k:85,Cela peut avoir de sérieuses conséquences.,Lingala,Yango ekoki kozala na mbano ya makasi mingi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,05031f30ea0634e9,kit5k:86,Je préférerais vraiment ne pas savoir.,Lingala,Nakosepela mpenza te koyeba yango.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,4640c8c7267fb198,kit5k:87,Qui commande ici ?,Lingala,Nani mokambi awa?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,0a2352ec958aa5ef,kit5k:88,Tu as un téléphone chez toi.,Lingala,Ozali na telefone epai na yo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,5d7a381779a884e0,kit5k:89,J'imagine que non.,Lingala,Nabanzi te.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7424bc42fe9aa443,kit5k:90,Il se met parfois en colère pour rien.,Lingala,Asilikaka ntango mosusu mpamba.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,7727c0d3c00c335a,kit5k:91,Ça n'a pas été fait auparavant.,Lingala,Naino esalema liboso te.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,11da0882e38d88b1,kit5k:92,Marie se défendait.,Lingala,Marie azalaki komilongisa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,5f3210dc42d408c0,kit5k:93,Tu te dépêchais.,Lingala,Ozalaki kowelisa.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,9567f6d0c1e4b843,kit5k:94,"Ce soir, mangeons dehors.",Lingala,"Na mpokwa ya lelo, tokende koliya libanda.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1aa2d816daaaa4c4,kit5k:95,Dan a été profondément troublé par la mort de Linda.,Lingala,Dan atungisamaki mingi na liwa ya Linda.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a805fe4d0183539b,kit5k:96,Tu voulais me parler de liberté ?,Lingala,Olingaki koloba na ngai mpo na bonsomi ?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,f2a89634f01420be,kit5k:97,Nous sommes des hommes occupés.,Lingala,Tozali mibali ya misala mingi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,66ad4a03e1003c9d,kit5k:98,"Tu as craqué pour lui, n'est-ce pas ?",Lingala,"Olangwe ye, boye te?",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,99c163e51db9d1ef,kit5k:99,Ta femme te manque-t-elle ?,Lingala,Ozali na mposa ya mwasi na yo?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,72c972b2349b9fee,kit5k:100,C'est un livre espagnol.,Lingala,Ezali buka ya ba esipanyole.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a33527c4c3f6f043,kit5k:101,C'est mal de dire un mensonge.,Lingala,Kobuka lokuta ezali mabe.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d7a2c16a4c79f729,kit5k:102,Quand avez-vous commencé à apprendre l'anglais ?,Lingala,Uta ntango nini obandaki koyekola lokoto ya angele ?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,dd1ee9c0292da70a,kit5k:103,Tom a acheté un appareil photo comme le tien.,Lingala,Tom asombi esaleli ya foto lokola oyo ya yo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,3ab1e355a22c5a37,kit5k:104,Notre ville n'a pas encore l'eau courante.,Lingala,Engumba na biso ezwi naino mayi ya malamu te.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,bb2c4445929d7069,kit5k:105,Ne ronge pas tes ongles.,Lingala,Koliyaliya manzaka na yo te.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,c65a5c4a240b361b,kit5k:106,"Elle arriva en courant, les yeux brillants.",Lingala,"Ayaki na lombangu mpenza, miso mazalaki kongenga.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,e4a8d4b70d043aa6,kit5k:107,Tom sera heureux de te revoir.,Lingala,Tom akosepela komona yo lisusu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,25a748dbd533c64f,kit5k:108,Je te donnerai tout ce que tu veux.,Lingala,Nakopesa yo nyonso oyo olingi.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b57d02429c38d473,kit5k:109,J'ai manqué mon train.,Lingala,Nazangaki engbunduka.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,bab475ffb3d821f7,kit5k:110,J'ai acheté ces fleurs pour toi.,Lingala,Nasombeli yo ba fololo oyo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,d34a7592545cb757,kit5k:111,Elle est aussi vieille que la grand-mère du diable.,Lingala,Asili kokoma mobange lokola koko ya zabulu.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,e91112f0fae5c051,kit5k:112,Je suis de ton avis.,Lingala,Nandimi makanisi na yo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,6f9f1dfd82fa3508,kit5k:113,Moi non plus.,Lingala,Ngai mpe te.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a98dc059ed2e628b,kit5k:114,As-tu déjà embrassé une autre nana ?,Lingala,Osila koyamba elenge mwasi mosusu ?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a1446ca3c97ede44,kit5k:115,L'homme était trop gros pour se déplacer par lui-même.,Lingala,Moto yango azalaki monene mingi mpo na kotambola ye moko.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,b28b9b00a137f46d,kit5k:116,Ma sœur est un génie !,Lingala,Ndeko na ngai ya mwasi azali na mayele mingi !,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,24ade4579179d0d3,kit5k:117,Nous nous approchâmes chaque jour.,Lingala,Tozalaka kopusana mokolo na mokolo.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,371c160a330eeff6,kit5k:118,Il prit un stylo dans sa main.,Lingala,Akamataki ekomeli na loboko na ye.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,148e2f8840541067,kit5k:119,Celui qui dit A doit aussi dire B.,Lingala,Moto oyo alobi A asengeli mpe aloba B.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,dcd466d05770c7dc,kit5k:120,Ce bus va-t-il à la gare ?,Lingala,Motuka oyo ezali kokende na gare ?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,58f988fe9c8a48ee,kit5k:121,Ne le saviez-vous pas ?,Lingala,Boyebaki yango te?,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,1ae2db23ab536b62,kit5k:122,Dieu l'a créé.,Lingala,Nzambe akela ye.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,e69cc0c1f34225be,kit5k:123,La vengeance est un plat qui se mange froid.,Lingala,Kobukanisa ezali bileyi oyo eliyamaka ntango ekomi malili.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,8229860345c59a1e,kit5k:124,Vous me gênez.,Lingala,Bozali kotungisa ngai.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,cd6a400bcdd9be15,kit5k:125,Il est parti.,Lingala,Akei.,sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
Lingala,lin,DRC Lingala,DRC-wide,CLEAR Global Gamayun kit5k,https://huggingface.co/datasets/CLEAR-Global/Gamayun-kits,2026-08-21,a8437c5f464d16ec,kit5k:126,Du poisson s'il vous plaît.,Lingala,"Yaka na mbisi, soki osepeli.",sentence,general,CC BY 4.0,verified_source,,CLEAR Global source accepted as supplied; source provenance and licence documented.
